displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration
1.5,5-Apr,Dizel,81,Banja Luka,Mercedes-Benz,167000,B 180,26600,Mercedes-Benz B 180 2015,2015,Siva,FALSE,Prednji,Euro 6,17,Manuelni,Ostalo,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,150,Vlasenica,Mercedes-Benz,408000,E 250,27900,Mercedes-Benz e250 cdi 4matic,2011,Crna,TRUE,Sva četiri,Euro 5,17,Automatik,Limuzina,FALSE,TRUE,TRUE
1.6,5-Apr,Dizel,85,Lukavac,Mercedes-Benz,162000,C 180,28500,Mercedes C180 povoljno,2014,Siva,FALSE,Zadnji,Euro 5,17,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Banja Luka,Mercedes-Benz,270000,E 200,27900,Mercedes-Benz E 200,2013,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,70,Novi Grad,Mercedes-Benz,290000,Vito,26500,Mercedes-Benz Vito 2010,2010,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,Kombi,FALSE,TRUE,TRUE
3,5-Apr,Dizel,265,Mostar,Mercedes-Benz,237150,GL 320,27000,"Mercedes-Benz GL 320, 2007 g.,7 sjedišta,,4x4,, tiptronik",2007,Crna,TRUE,Sva četiri,Euro 5,19,Automatik,SUV,FALSE,TRUE,TRUE
3,5-Apr,Dizel,190,Gradačac,Mercedes-Benz,330000,E 350,27500,Mercedes-Benz E 350,2010,Crna,TRUE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,TRUE,TRUE
2,5-Apr,Dizel,110,Zenica,Mercedes-Benz,270000,E 200,60000,Mercedes-Benz E 200,2018,Crna,TRUE,Zadnji,Euro 6,20,Automatik,Limuzina,FALSE,FALSE,TRUE
2,5-Apr,Dizel,140,Ilidža,Mercedes-Benz,321959,V 250,85000,Mercedes-Benz V 250,2018,Bijela,TRUE,Prednji,Euro 6,17,Automatik,Kombi,FALSE,TRUE,FALSE
3.5,5-Apr,Benzin,225,Banja Luka,Mercedes-Benz,118000,C 350,33500,Mercedes-Benz C 350 4Matic AMG 2014 Full Oprema 302KS Automatic,2014,Crna,FALSE,Sva četiri,Euro 6,18,Automatik,Limuzina,FALSE,TRUE,TRUE
2,5-Apr,Dizel,110,Živinice,Mercedes-Benz,87260,E 200,55699,AMG 3x NIGHT Paket Mercedes-Benz E klasa,2018,Bijela,TRUE,Zadnji,Euro 6,18,Automatik,Limuzina,FALSE,TRUE,FALSE
2,5-Apr,Dizel,85,Ljubuški,Mercedes-Benz,128399,A 180,47990,Mercedes A 180d 8G STYLE VIRT LED Kamera ParkAssist Modell 2022,2021,Bijela,TRUE,Prednji,Euro 6,17,Automatik,Malo auto,FALSE,TRUE,FALSE
2,5-Apr,Dizel,85,Ljubuški,Mercedes-Benz,108149,A 180,49990,Mercedes A 180d 8G PROGRESSIVE LED VIRT ParkAssist Modell 2022,2021,Crna,TRUE,Prednji,Euro 6,17,Automatik,Malo auto,FALSE,TRUE,FALSE
2,5-Apr,Dizel,85,Ljubuški,Mercedes-Benz,154005,A 180,47990,Mercedes A 180d 8G PROGRESSIVE LED VIRT ParkAssist Modell 2022,2021,Crna,TRUE,Prednji,Euro 6,17,Automatik,Malo auto,FALSE,TRUE,FALSE
1.5,5-Apr,Dizel,80,Ljubuški,Mercedes-Benz,167000,A 180,29800,"Mercedes-Benz A 180 CDI Automatik, Sport Paket, Full LED",2015,Crna,TRUE,Prednji,Euro 6,16,Automatik,Limuzina,FALSE,TRUE,TRUE
3,5-Apr,Dizel,243,Živinice,Mercedes-Benz,111830,GLE 400,149000,Mercedes-Benz GLE 400d 4matic AMG Line,2019,Bijela,TRUE,Sva četiri,Euro 6,22,Automatik,Terenac,FALSE,TRUE,TRUE
3,5-Apr,Dizel,190,Brčko,Mercedes-Benz,84000,GLE 350 coupe,135000,Mercedes-Benz GLE 350 coupe 84xxx kilometara,2017,Srebrena,FALSE,Sva četiri,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2,5-Apr,Dizel,145,Konjic,Mercedes-Benz,8500,GLC 220,145000,Mercedes-Benz GLC 220 2023,2023,Srebrena,TRUE,Sva četiri,Euro 6,20,Automatik,SUV,FALSE,TRUE,TRUE
3,5-Apr,Benzin,350,Laktaši,Mercedes-Benz,75000,AMG GT,130000,Mercedes GT 43,2020,Bijela,TRUE,Sva četiri,Euro 5,22,Automatik,Sportski/kupe,FALSE,TRUE,FALSE
3,5-Apr,Dizel,195,Brod,Mercedes-Benz,96000,S 350,99000,Mercedes-Benz S 350d 4matic 2016,2016,Crna,TRUE,Sva četiri,Euro 6,16,Automatik,Limuzina,FALSE,TRUE,TRUE
2,5-Apr,Dizel,185,Banja Luka,Mercedes-Benz,136000,GLE 300,124000,Mercedes Benz GLE 300d amg line,2019,Crna,TRUE,Sva četiri,Euro 5,22,Automatik,Terenac,FALSE,TRUE,TRUE
3,5-Apr,Dizel,243,Široki Brijeg,Mercedes-Benz,180000,GLE 400 Coupe,153900,Mercedes-Benz GLE 400 Coupe,2020,Crna,TRUE,Sva četiri,Euro 6,22,Automatik,Terenac,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,120,Derventa,Mercedes-Benz,400000,E 220,4700,Mercedes-Benz E 220,2000,Zelena,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
1.6,5-Apr,Benzin,75,Sarajevo - Novi Grad,Mercedes-Benz,330000,A 160,2300,Mercedes-Benz null,2002,Zelena,FALSE,Prednji,Euro 4,15,Manuelni,Malo auto,FALSE,FALSE,TRUE
3,5-Apr,Dizel,83,Ljubuški,Mercedes-Benz,400000,300,4000,Mercedes-Benz 300,1983,Plava,FALSE,Zadnji,Euro 1,15,Manuelni,Limuzina,FALSE,FALSE,TRUE
1.2,5-Apr,Benzin,60,Široki Brijeg,Mercedes-Benz,273000,A 150,3250,Mercedes-Benz A 160 Benzin,2001,Bijela,FALSE,Prednji,Euro 3,15,Manuelni,Malo auto,FALSE,FALSE,FALSE
2,5-Apr,Dizel,53,Stolac,Mercedes-Benz,350000,190,2600,Mercedes-Benz 190,1988,Siva,FALSE,Prednji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.7,5-Apr,Dizel,125,Doboj,Mercedes-Benz,450000,E 270,4200,Mercedes-Benz E 270,2001,Siva,FALSE,Prednji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
1.6,5-Apr,Benzin,75,Sarajevo - Centar,Mercedes-Benz,200000,A 160,1350,Mercedes-Benz A 160 Elegance,2001,Siva,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
1.7,5-Apr,Dizel,70,Brčko,Mercedes-Benz,250000,A 170,3500,Mercedes-Benz A 170,2001,Siva,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,TRUE
2,5-Apr,Dizel,80,Kozarska Dubica,Mercedes-Benz,193000,B 180,8500,Mercedes-Benz B 180 2007,2007,Siva,FALSE,Prednji,Euro 4,16,Manuelni,Monovolumen,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,90,Srebrenik,Mercedes-Benz,270000,E 280,9700,Mercedes E220 CDI // Može Zamjena,2004,Plava,FALSE,Prednji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
3.7,5-Apr,Benzin,180,Sarajevo - Novi Grad,Mercedes-Benz,260000,S 350,5999,Mercedes-Benz S 350,2004,Plava,TRUE,Prednji,Euro 5,16,Automatik,unavailable,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,105,Istočno Sarajevo,Mercedes-Benz,350000,C 220,6900,Mercedes-Benz C 220,2002,Plava,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2,5-Apr,Dizel,80,Konjic,Mercedes-Benz,350000,A 180,5800,Mercedes-Benz A 180 Može Zamjena,2005,Plava,TRUE,Prednji,Euro 4,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,105,Ljubuški,Mercedes-Benz,400000,E 220,4900,Mercedes-Benz E 220,2001,Siva,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
1.8,5-Apr,Benzin,120,Sarajevo - Novi Grad,Mercedes-Benz,185000,C 200,8400,Mercedes-Benz C 200 C klasa W203,2002,Siva,TRUE,Zadnji,Euro 4,16,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.7,5-Apr,Dizel,130,Posušje,Mercedes-Benz,270000,E 270,6500,Mercedes w211 e270,2002,Crna,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
3,5-Apr,Dizel,140,Gradačac,Mercedes-Benz,294000,E 280,9600,Mercedes-Benz. E200 E220 E270 E280 2007god.,2007,Crna,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,90,Lukavac,Mercedes-Benz,327000,V 220,9600,Mercedes-Benz V 220,2002,Crna,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
1.5,5-Apr,Benzin,70,Zenica,Mercedes-Benz,235000,A 150,6500,Mercedes-Benz A150 w169 1.5 BENZIN AVANTGARDE REG:12/24 ZAMJENA,2006,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,Malo auto,FALSE,FALSE,TRUE
1.9,5-Apr,Dizel,60,Prijedor,Mercedes-Benz,270365,A 160,10000,Mercedes-Benz A klasa 160,2010,Crna,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,105,Čapljina,Mercedes-Benz,377885,C 220,5990,Mercedes-Benz C 220 CDI,2003,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,110,Gračanica,Mercedes-Benz,277865,CE 220,9000,"Mercedes C220(mercedes, mercedes c, w203)",2004,Siva,TRUE,Zadnji,Euro 4,16,Automatik,Karavan,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,110,Mostar,Mercedes-Benz,290000,C 220,8700,Mercedes-Benz C 220,2005,Plava,TRUE,Zadnji,Euro 5,16,Automatik,Karavan,FALSE,FALSE,TRUE
2.7,5-Apr,Dizel,130,Mostar,Mercedes-Benz,420000,E 270,7900,Mercedes-Benz W211 E 270 2003. . Zamjena za C klasu,2003,Plava,TRUE,Zadnji,Euro 3,17,Manuelni,Karavan,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,105,Mrkonjić Grad,Mercedes-Benz,330950,C 220,5700,Mercedes-Benz C 220,2001,Plava,FALSE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
2,5-Apr,Dizel,90,Travnik,Mercedes-Benz,300000,C 220,9500,Mercedes C220Cdi Facelift,2004,Siva,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2.7,5-Apr,Dizel,130,Busovača,Mercedes-Benz,340000,E 270,8500,Mercedes-Benz E 270 CDI avantgarde automatik,2002,Siva,TRUE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,105,Tuzla,Mercedes-Benz,280965,C 220,5800,MERCEDES C 220 CDI REGISTROVAN,2001,Siva,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,110,Posušje,Mercedes-Benz,390000,E 220,10500,Mercedes-Benz E 220 CDI,2004,Siva,FALSE,Zadnji,Euro 3,16,Automatik,unavailable,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Sarajevo - Centar,Mercedes-Benz,275000,C 220,12500,Mercedes-Benz C 220,2011,Siva,TRUE,Zadnji,Euro 5,17,Automatik,Karavan,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,125,Vitez,Mercedes-Benz,303238,E 220,13500,Mercedes-Benz E 220,2008,Plava,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
5,5-Apr,Benzin,225,Tomislavgrad,Mercedes-Benz,999999,S 500,7900,Mercedes-Benz S 500 S500 Long W220,1998,Plava,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.7,5-Apr,Dizel,130,Kalesija,Mercedes-Benz,228000,E 270,10500,Mercedes-Benz E-Klasse (svi) 2004,2004,Plava,TRUE,Zadnji,Euro 4,17,Manuelni,Limuzina,FALSE,FALSE,TRUE
2,5-Apr,Dizel,80,Kiseljak,Mercedes-Benz,195000,B 180,12699,Mercedes-Benz B 180 2010g. FULL OPREMA 195 000km ORIGINALNIH,2010,Siva,TRUE,Prednji,Euro 5,17,Manuelni,Limuzina,FALSE,TRUE,FALSE
2.8,5-Apr,Dizel,140,Čitluk,Mercedes-Benz,329000,E 280,14300,Mercedes w211 E280cdi 4 matic avangarde *registriran*,2007,Siva,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,100,Jajce,Mercedes-Benz,360000,E 200,13500,Mercedes-Benz E 200,2006,Siva,TRUE,Zadnji,Euro 5,18,Automatik,unavailable,FALSE,FALSE,FALSE
2.7,5-Apr,Dizel,140,Gradačac,Mercedes-Benz,269000,ML 270,20000,"Mercedes ML 280 cdi 4Matic w164 F1 top stanje,registrovan",2008,Siva,TRUE,Sva četiri,Euro 5,19,Automatik,SUV,FALSE,TRUE,TRUE
2,5-Apr,Dizel,111,Široki Brijeg,Mercedes-Benz,272000,C 200,14500,Mercedes-Benz C 200,2011,Siva,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2.7,5-Apr,Dizel,120,Bugojno,Mercedes-Benz,300000,ML 270,11000,Mercedes-Benz ML 270,2002,Siva,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2,5-Apr,Dizel,103,Sarajevo - Novo Sarajevo,Mercedes-Benz,226000,B 200,10900,Mercedes-Benz B 200 CDI 2.0 Avangard,2006,Siva,TRUE,Prednji,Euro 4,16,Manuelni,Ostalo,FALSE,TRUE,TRUE
3.2,5-Apr,Dizel,165,Sarajevo - Centar,Mercedes-Benz,250000,E 320,16500,MERCEDES R 320 CDI 4matic TOP STANJE MOZE ZAMJENA,2006,Plava,TRUE,Zadnji,Euro 3,16,Automatik,Karavan,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,90,Čapljina,Mercedes-Benz,314000,C 200,12300,Mercedes-Benz C 200,2005,Siva,TRUE,Zadnji,Euro 4,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
3,5-Apr,Dizel,165,Banja Luka,Mercedes-Benz,300000,E 320,13500,Mercedes-Benz E 320 CDI moze zamjena za manje auto,2005,Plava,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
3,5-Apr,Dizel,165,Široki Brijeg,Mercedes-Benz,300000,ML 320,17800,Mercedes-Benz ML 320 cdi 2006 Sport 4MATIC,2006,Siva,TRUE,Sva četiri,Euro 4,19,Automatik,SUV,FALSE,TRUE,TRUE
2.2,3-Feb,Dizel,85,Ilidža,Mercedes-Benz,167000,Vito,19900,Mercedes-Benz Vito 167.000 orginalnih kilometara,2009,Srebrena,FALSE,Zadnji,Euro 5,16,Manuelni,Kombi,FALSE,FALSE,TRUE
2.7,5-Apr,Dizel,120,Gradiška,Mercedes-Benz,390000,ML 270,16300,Mercedes-Benz ML 270 REGISTROVAN 13.04.2025.,2003,Siva,TRUE,Sva četiri,Euro 5,17,Automatik,SUV,FALSE,TRUE,FALSE
3,5-Apr,Dizel,108,Ilijaš,Mercedes-Benz,300000,300,20000,Mercedes 124 300td 4matik,1992,Siva,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,125,Tuzla,Mercedes-Benz,253500,E 220,18500,Mercedes-Benz E 220,2011,Siva,TRUE,Zadnji,Euro 5,18,Automatik,Limuzina,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,125,Žepče,Mercedes-Benz,248000,C 220,19999,"Mercedes-Benz C 220 2011 Keyless Go,, Siber",2011,Plava,TRUE,Zadnji,Euro 5,17,Automatik,Limuzina,FALSE,TRUE,FALSE
3,5-Apr,Dizel,165,Gradačac,Mercedes-Benz,258000,CLS 320,18000,"Mercedes-Benz CLS 320cdi w219 7G perfektno stanje,tek registrovan",2008,Plava,TRUE,Zadnji,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,125,Laktaši,Mercedes-Benz,231466,C 220,19900,Mercedes C 220 2008 Avantgarde/Led/AMG-orginal/Može zamjena,2008,Siva,FALSE,Prednji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,70,Derventa,Mercedes-Benz,309000,Vito,17500,Mercedes-Benz Vito Vito,2013,Siva,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,100,Tešanj,Mercedes-Benz,276000,E 200,17500,Mercedes-Benz E 200,2011,Siva,TRUE,Prednji,Euro 5,16,Automatik,Limuzina,FALSE,TRUE,TRUE
2.4,3-Feb,Dizel,57,Sokolac,Mercedes-Benz,535112,Drugi,18500,Mercedes 814 kiper,1992,Siva,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
1.6,5-Apr,Dizel,60,Sarajevo - Stari Grad,Mercedes-Benz,215000,A 160,16500,Mercedes-Benz A 160,2011,Siva,TRUE,Prednji,Euro 5,16,Automatik,Malo auto,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,80,Brčko,Mercedes-Benz,115000,Vito,16350,Mercedes-Benz Vito,2014,Bijela,FALSE,Prednji,Euro 5,16,Manuelni,Ostalo,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,100,Vogošća,Mercedes-Benz,334000,E 220,16500,"Mercedes e klasa, w211, 2009 g. 061 600 905",2009,Bijela,FALSE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.8,5-Apr,Dizel,80,Laktaši,Mercedes-Benz,264000,B 180,16200,Mercedes-Benz B 180,2013,Bijela,TRUE,Prednji,Euro 5,16,Manuelni,Limuzina,FALSE,TRUE,TRUE
3,5-Apr,Dizel,150,Sarajevo - Novi Grad,Mercedes-Benz,335000,Vito,22000,Mercedes Vito full oprema automatik,2009,Crna,TRUE,Zadnji,Euro 4,18,Automatik,Kombi,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Kiseljak,Mercedes-Benz,257000,E 200,23700,Mercedes-Benz E 200 2012,2012,Bordo,TRUE,Zadnji,Euro 5,17,Manuelni,Limuzina,FALSE,TRUE,FALSE
3,5-Apr,Dizel,165,Tešanj,Mercedes-Benz,260000,ML 320,20500,Mercedes-Benz ML 320,2006,Crna,FALSE,Prednji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,125,Široki Brijeg,Mercedes-Benz,255123,C 220,21999,C 220 cdi 125 kw 2014 AVANTGARDE KAO NOV!!!,2014,Crna,FALSE,Prednji,Euro 5,16,Automatik,Karavan,FALSE,FALSE,FALSE
2,5-Apr,Dizel,100,Zenica,Mercedes-Benz,160000,B 200,25000,Mercedes-Benz B 200,2016,Crna,TRUE,Prednji,Euro 5,16,Automatik,unavailable,FALSE,TRUE,TRUE
3,5-Apr,Dizel,165,Cazin,Mercedes-Benz,280000,ML 320,21000,Mercedes-Benz ML 320,2007,Crvena,FALSE,Prednji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,100,Banja Luka,Mercedes-Benz,191000,B 200,23300,Mercedes-Benz B 200cdi 12/2015gp.,2015,Crvena,TRUE,Prednji,Euro 6,17,Manuelni,Malo auto,FALSE,TRUE,FALSE
2,5-Apr,Dizel,146,Zavidovići,Mercedes-Benz,358000,E 200,22500,Mercedes-Benz E 200 CDI Avangarde,2012,Siva,TRUE,Zadnji,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,TRUE
2,5-Apr,Dizel,100,Sarajevo - Novi Grad,Mercedes-Benz,258000,A 200,22900,Mercedes-Benz A200 100kw 2013 TOP STANJE REGISTROVAN,2013,Bijela,TRUE,Prednji,Euro 5,16,Manuelni,Limuzina,FALSE,TRUE,TRUE
3.5,5-Apr,Dizel,170,Posušje,Mercedes-Benz,260000,E 350,21700,Mercedes Benz E 350 CDI Avantgarde,2009,Zelena,TRUE,Zadnji,Euro 5,17,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Velika Kladuša,Mercedes-Benz,320000,E 200,24000,Mercedes-Benz E 220,2010,Zelena,TRUE,Zadnji,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Prijedor,Mercedes-Benz,285000,E 220,20900,Mercedes-Benz E 220 2009,2009,Crna,TRUE,Zadnji,Euro 5,17,Automatik,Limuzina,FALSE,TRUE,TRUE
1.5,5-Apr,Dizel,80,Konjic,Mercedes-Benz,242000,A 180,23000,Mercedes-Benz A 180 CDI 180CDI SPORT model 2015,2014,Crna,TRUE,Prednji,Euro 6,16,Manuelni,Limuzina,FALSE,TRUE,FALSE
3,5-Apr,Dizel,195,Sarajevo - Novi Grad,Mercedes-Benz,3,E 350,18500,Mercedes-Benz W212 E350 2011 TOP STANJE,2011,Siva,TRUE,Zadnji,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Sarajevo - Novi Grad,Mercedes-Benz,139700,B 200,34500,Mercedes-Benz B 200,2018,Smeđa,TRUE,Prednji,Euro 6,16,Automatik,Monovolumen,FALSE,TRUE,TRUE
5.5,5-Apr,Benzin,430,Istočno Sarajevo,Mercedes-Benz,200000,GLE 63 AMG,124900,MERCEDES GLE 63 AMG COUPE MOD2017,2016,Bijela,TRUE,Sva četiri,Euro 6,21,Automatik,SUV,FALSE,TRUE,FALSE
3.9,5-Apr,Benzin,375,Sarajevo - Novi Grad,Mercedes-Benz,48400,GLC 63 AMG,136000,Mercedes GLC 63 AMGs 4MATIC+ Coupe 510ks,2019,Bijela,FALSE,Sva četiri,Euro 5,21,Automatik,Sportski/kupe,FALSE,FALSE,FALSE
1.4,5-Apr,Benzin,60,Sarajevo - Novi Grad,Mercedes-Benz,180000,A 140,2700,Mercedes-Benz A 140,2001,Crna,FALSE,Prednji,Euro 3,16,Manuelni,unavailable,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,85,Doboj,Mercedes-Benz,450000,CE 220,4000,Mercedes-Benz CE 220,2003,Crna,FALSE,Zadnji,Euro 3,15,Automatik,Karavan,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,110,Banja Luka,Mercedes-Benz,300000,E 220,9000,Mercedes-Benz E 220 2005,2005,Siva,TRUE,Zadnji,Euro 4,16,Manuelni,Limuzina,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,105,Bihać,Mercedes-Benz,325000,C 200,5500,Mercedes-Benz C 220,2003,Crna,TRUE,Zadnji,Euro 5,17,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,105,Gradačac,Mercedes-Benz,323145,C 220,5400,Mercedes c220 w203 2003godina AVANTGARDE,2003,Crna,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,110,Glamoč,Mercedes-Benz,270000,C 220,8999,Mercedes-Benz w203 C 220 sport edition,2004,Crna,TRUE,Zadnji,Euro 5,17,Automatik,Karavan,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Tuzla,Mercedes-Benz,319985,E 200,10000,Mercedes-Benz E 200,2010,Plava,TRUE,Zadnji,Euro 5,17,Automatik,Limuzina,FALSE,FALSE,TRUE
2,5-Apr,Dizel,125,Sarajevo - Novo Sarajevo,Mercedes-Benz,327469,C 220,5500,Mercedes-Benz C 220 2003,2003,Plava,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,110,Banja Luka,Mercedes-Benz,257000,E 220,9100,Mercedes-Benz E 220,2002,Plava,TRUE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
2.7,5-Apr,Dizel,130,Vitez,Mercedes-Benz,290000,E 270,7800,Mercedes-Benz E 270,2003,Siva,FALSE,Zadnji,Euro 4,17,Automatik,Limuzina,FALSE,FALSE,FALSE
2,5-Apr,Dizel,85,Bijeljina,Mercedes-Benz,287000,B 180,8600,Mercedes-Benz null,2006,Siva,FALSE,Prednji,Euro 4,15,Manuelni,Limuzina,FALSE,FALSE,TRUE
2,5-Apr,Dizel,80,Zenica,Mercedes-Benz,296000,B 180,7750,Mercedes-Benz B 180 W245,2006,Plava,FALSE,Prednji,Euro 4,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
2.7,5-Apr,Dizel,125,Tešanj,Mercedes-Benz,376000,C 270,8500,Mercedes-Benz C 270 2002,2002,Ljubičasta,TRUE,Zadnji,Euro 3,16,Automatik,Limuzina,FALSE,FALSE,TRUE
2,5-Apr,Dizel,57,Doboj Jug,Mercedes-Benz,290000,Drugi,6499,Mercedes w211 e270 cdi,2003,Plava,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,85,Bijeljina,Mercedes-Benz,310000,C 220,7500,Mercedes C220 CDI TEK REGISTROVAN !!! 85KW,2003,Plava,FALSE,Zadnji,Euro 5,17,Manuelni,Karavan,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,110,Banja Luka,Mercedes-Benz,395000,E 220,8400,Mercedes-Benz E 220,2002,Siva,TRUE,Zadnji,Euro 3,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
1.5,5-Apr,Benzin,70,Lukavac,Mercedes-Benz,140000,A 150,8500,Mercedes-Benz A 150,2005,Siva,FALSE,Prednji,Euro 4,16,Automatik,Limuzina,FALSE,FALSE,TRUE
3.2,5-Apr,Dizel,165,Bijeljina,Mercedes-Benz,250000,CLS 320,6200,Mercedes-Benz CLS 320 2006,2006,Crna,FALSE,Zadnji,Euro 4,17,Automatik,Limuzina,FALSE,TRUE,FALSE
2,5-Apr,Dizel,80,Gradiška,Mercedes-Benz,247000,B 180,9100,Mercedes-Benz B 180,2007,Siva,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2.5,5-Apr,Dizel,83,Brčko,Mercedes-Benz,452000,E 250,10700,Mercedes-Benz E 250 124 E KLASA,1993,Crna,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
1.9,5-Apr,Dizel,80,Sarajevo - Stari Grad,Mercedes-Benz,121000,A 180,11500,Mercedes-Benz A 180 Avantgarde 121000 KM prvi vlasnik,2011,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
3.2,5-Apr,Benzin,165,Banja Luka,Mercedes-Benz,239000,E 320,11500,Mercedes-Benz E 320,2002,Siva,FALSE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,FALSE,FALSE
