displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,updatedAt,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration
2.0,4/5,Dizel,103.0,Vogošća,Škoda,299865.0,Octavia,10300,Škoda Octavia 2.0,2024-03-30T03:51:49.249Z,2009.0,Siva,True,Prednji,Euro 5,17.0,Automatik,Karavan,FALSE,True,True
1.2,4/5,Benzin,77.0,Banja Luka,Škoda,235000.0,Rapid,10400,Škoda Rapid,2024-03-30T03:51:49.249Z,2013.0,Bijela,FALSE,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,FALSE,True
2.0,4/5,Dizel,103.0,Vogošća,Škoda,250000.0,Superb,12800,Škoda Superb,2024-04-06T07:17:15.906Z,2008.0,Crna,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Ilidža,Škoda,253000.0,Octavia,11600,Octavia A6,2024-03-30T03:51:49.249Z,2011.0,Bijela,FALSE,Prednji,Euro 5,16.0,Automatik,unavailable,FALSE,FALSE,FALSE
1.6,4/5,Dizel,110.0,Bijeljina,Škoda,313000.0,Octavia,13000,Škoda Octavia 2017,2024-04-06T07:17:15.906Z,2017.0,Bijela,True,Prednji,Euro 6,16.0,Manuelni,Karavan,FALSE,True,True
2.0,4/5,Dizel,103.0,Banja Luka,Škoda,245000.0,Octavia,17500,ŠKODA OCTAVIA 2.0 TDI-DSG-4x4 Lauren&Klement 2012 G.P.,2024-04-20T06:58:21.181Z,2012.0,Bijela,True,Sva četiri,Euro 5,17.0,Automatik,Karavan,FALSE,True,True
2.0,4/5,Dizel,110.0,Zenica,Škoda,252235.0,Octavia,19999,ŠKODA OCTAVIA 2.0 TDI 4x4,2024-04-13T08:47:08.739Z,2016.0,Bijela,FALSE,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,True,FALSE
1.6,4/5,Dizel,77.0,Banja Luka,Škoda,230000.0,Octavia,19200,Škoda Octavia Skoda Oktavia,2024-04-06T06:27:29.344Z,2014.0,Smeđa,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Kiseljak,Škoda,216.0,Octavia,17300,Škoda octavia 4x4 2014 godina,2024-04-20T06:58:21.181Z,2014.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,True,FALSE
1.6,4/5,Dizel,77.0,Kalesija,Škoda,336000.0,Octavia,16500,Škoda Octavia,2024-04-20T06:58:21.181Z,2016.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Zavidovići,Škoda,149000.0,Octavia,15900,Škoda Octavia 2.0TDI 4X4 PRESLA SAMO 149HILJ,2024-03-23T09:15:15.650Z,2014.0,Bijela,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,103.0,Zvornik,Škoda,174000.0,Yeti,17300,Škoda Yeti,2024-03-23T09:15:15.650Z,2011.0,Crna,FALSE,Prednji,Euro 5,16.0,Automatik,unavailable,FALSE,FALSE,FALSE
1.9,4/5,Dizel,77.0,Tešanj,Škoda,163000.0,Octavia,16650,Škoda Octavia 2013,2024-03-30T03:51:49.249Z,2013.0,Crna,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,True
2.0,4/5,Dizel,103.0,Banja Luka,Škoda,230000.0,Octavia,15100,"Škoda Octavia, 2.0, 103 kw diesel",2024-04-06T06:27:29.344Z,2012.0,Crna,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Kiseljak,Škoda,238000.0,Octavia,14000,Škoda Octavia,2024-06-01T06:52:57.859Z,2013.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,True,True
1.6,4/5,Dizel,77.0,Vogošća,Škoda,218500.0,Octavia,21800,Škoda Octavia,2024-06-08T11:41:27.506Z,2014.0,Crvena,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,True,True
2.0,4/5,Dizel,135.0,Sarajevo - Centar,Škoda,247000.0,Octavia Scout,25000,Škoda Octavia Scout 4x4 BEZ ULAGANJA,2024-06-08T11:41:27.506Z,2015.0,Siva,True,Sva četiri,Euro 6,17.0,Automatik,SUV,FALSE,True,True
2.0,4/5,Dizel,110.0,Tuzla,Škoda,145000.0,Octavia,22900,Škoda Octavia A7 2.0 4x4 145000 Km 2015 god. XENON 061298205,2024-05-11T11:01:46.600Z,2015.0,Siva,True,Sva četiri,Euro 5,18.0,Manuelni,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Cazin,Škoda,289000.0,Yeti,21000,Škoda Yeti 2.0 TDI 4x4 110kw 2015,2024-04-13T08:47:08.739Z,2015.0,Bijela,True,Sva četiri,Euro 6,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.6,4/5,Dizel,81.0,Sanski Most,Škoda,222000.0,Octavia,22500,Škoda Octavia,2024-06-08T11:41:27.506Z,2016.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,True,True
2.0,4/5,Dizel,135.0,Travnik,Škoda,220000.0,Octavia Scout,24699,Škoda Octavia Scout 2.0 TDI DSG 4x4,2024-04-27T07:43:43.651Z,2015.0,Smeđa,True,Sva četiri,Euro 5,16.0,Automatik,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Trebinje,Škoda,230000.0,Octavia,21222,Škoda Octavia 2.0 dsg,2024-04-20T06:58:21.181Z,2014.0,Crna,True,Prednji,Euro 6,16.0,Automatik,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Prijedor,Škoda,187000.0,Octavia Scout,21000,Skoda Octavia Scout - 4x4 2.0 dizel,2024-03-23T09:15:15.650Z,2015.0,Siva,True,Sva četiri,Euro 6,17.0,Manuelni,Karavan,FALSE,True,True
2.0,4/5,Dizel,135.0,Doboj,Škoda,250000.0,Octavia RS,26000,Škoda Octavia VRS 2.0 DSG 135kw Full oprema,2024-03-23T09:15:15.650Z,2014.0,Siva,True,Prednji,Euro 5,18.0,Automatik,Karavan,FALSE,True,True
2.0,4/5,Dizel,135.0,Tuzla,Škoda,228000.0,Octavia RS,25500,Škoda Octavia VRS DSG,2024-06-08T06:47:39.125Z,2013.0,Crna,True,Prednji,Euro 5,18.0,Automatik,Karavan,FALSE,FALSE,True
2.0,4/5,Dizel,140.0,Banja Luka,Škoda,178000.0,Superb,33500,Škoda Superb 2.0 140kW (190ks) full oprema,2024-04-06T06:27:29.344Z,2015.0,Bijela,True,Prednji,Euro 6,18.0,Automatik,Limuzina,FALSE,True,True
1.0,4/5,Benzin,70.0,Gradačac,Škoda,1.0,Scala,35600,SCALA ESSENCE 1.0 TSI,2024-06-08T06:47:39.125Z,2024.0,Siva,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.0,4/5,Benzin,59.0,Gradačac,Škoda,1.0,Fabia,32000,FABIA Essence 1.0 MPI,2024-06-08T06:47:39.125Z,2024.0,Bijela,FALSE,Prednji,Euro 6,15.0,Manuelni,Malo auto,FALSE,FALSE,FALSE
1.6,4/5,Dizel,85.0,Sarajevo - Novi Grad,Škoda,117829.0,Karoq,37900,Škoda Karoq 2019,2024-06-08T06:47:39.125Z,2019.0,Siva,True,Prednji,Euro 6,17.0,Manuelni,Monovolumen,FALSE,True,True
1.6,4/5,Dizel,85.0,Bihać,Škoda,61000.0,Octavia,31500,Škoda Octavia 2019,2024-03-23T09:15:15.650Z,2019.0,Bijela,True,Prednji,Euro 5,17.0,Automatik,Limuzina,FALSE,FALSE,True
2.0,4/5,Dizel,176.0,Mostar,Škoda,169883.0,Kodiaq,67500,Škoda Kodiaq,2024-06-08T06:47:39.125Z,2019.0,Siva,True,Sva četiri,Euro 6,16.0,Automatik,SUV,FALSE,True,True
2.0,4/5,Dizel,85.0,Mostar,Škoda,0.0,Octavia,49439,Škoda Octavia 2.0 TDI 85kW (više na stanju),2024-06-08T11:41:27.506Z,2024.0,Bijela,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,88.0,Zenica,Škoda,170000.0,Superb,30000,Škoda Superb,2024-06-08T06:47:39.125Z,2015.0,Zelena,True,Prednji,Euro 6,17.0,Manuelni,Limuzina,FALSE,True,True
2.0,4/5,Dizel,110.0,Tešanj,Škoda,207000.0,Superb,55000,Škoda Superb Sport Line 2020G Garancija na vozilo!,2024-06-08T06:47:39.125Z,2020.0,Crna,True,Prednji,Euro 6,19.0,Automatik,Limuzina,FALSE,True,True
1.0,4/5,Benzin,82.0,Mostar,Škoda,15000.0,Kamiq,39999,Škoda Kamiq,2024-03-30T03:51:49.249Z,2022.0,Crvena,True,Prednji,Euro 6,17.0,Automatik,unavailable,FALSE,True,True
2.0,4/5,Dizel,140.0,Živinice,Škoda,140000.0,Superb,41000,Škoda Superb 2.0 140KW 190 Ps,2024-04-20T06:58:21.181Z,2015.0,Crna,True,Prednji,Euro 6,19.0,Automatik,Limuzina,FALSE,True,True
2.0,4/5,Dizel,110.0,Zenica,Škoda,246411.0,Kodiaq,48900,ŠKODA KODIAQ 2.0 TDI DSG 4x4 FULL,2024-04-20T06:58:21.181Z,2018.0,Smeđa,True,Sva četiri,Euro 6,18.0,Automatik,unavailable,FALSE,True,FALSE
1.9,4/5,Dizel,96.0,Zenica,Škoda,304000.0,Superb,6300,Škoda Superb 1.9 96 kw Moze zamjena,2024-06-08T06:47:39.125Z,2003.0,Zelena,True,Prednji,Euro 4,16.0,Manuelni,Limuzina,FALSE,FALSE,True
1.9,4/5,Dizel,47.0,Zenica,Škoda,215636.0,Fabia,5100,Škoda Fabia SDI Klima,2024-04-27T07:43:43.651Z,2000.0,Smeđa,FALSE,Sva četiri,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.9,4/5,Dizel,77.0,Srebrenik,Škoda,260000.0,Octavia,10000,"Škoda Octavia 1,9",2024-06-08T06:47:39.125Z,2009.0,Smeđa,True,Sva četiri,Euro 5,15.0,Manuelni,unavailable,FALSE,FALSE,True
1.4,4/5,Dizel,59.0,Bijeljina,Škoda,213000.0,Fabia,6000,Škoda Fabia,2024-04-13T08:47:08.739Z,2007.0,Smeđa,FALSE,Sva četiri,Euro 5,14.0,Manuelni,unavailable,FALSE,FALSE,True
1.2,4/5,Benzin,77.0,Sarajevo - Stari Grad,Škoda,89000.0,Roomster,10000,Škoda Roomster,2024-03-23T09:15:15.650Z,2014.0,Smeđa,FALSE,Sva četiri,Euro 5,16.0,Manuelni,Caddy,FALSE,FALSE,True
1.6,4/5,Dizel,90.0,Kiseljak,Škoda,254211.0,Fabia,9250,Škoda Fabia 1.6 Tdi 66kw Limuzina,2024-03-23T09:15:15.650Z,2011.0,Plava,True,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,True,FALSE
1.2,4/5,Dizel,55.0,Bratunac,Škoda,236000.0,Fabia,8400,Škoda Fabia,2024-06-08T11:41:27.506Z,2010.0,Siva,True,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,FALSE,True
1.2,4/5,Dizel,55.0,Odžak,Škoda,245000.0,Fabia,7000,"Škoda Fabia 1,2 Tdi",2024-03-23T09:15:15.650Z,2010.0,Plava,FALSE,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.9,4/5,Dizel,77.0,Bratunac,Škoda,252214.0,Octavia,7800,Skoda Octavia,2024-04-13T08:47:08.739Z,2007.0,Crna,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.4,4/5,Dizel,51.0,Pale,Škoda,262184.0,Fabia,6200,Škoda Fabia,2024-03-23T09:15:15.650Z,2007.0,Crna,FALSE,Prednji,Euro 3,14.0,Manuelni,Limuzina,FALSE,FALSE,True
1.9,4/5,Dizel,77.0,Posušje,Škoda,380000.0,Octavia,8300,Škoda Octavia,2024-06-08T06:47:39.125Z,2007.0,Srebrena,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Sarajevo - Novo Sarajevo,Škoda,280000.0,Octavia,13500,Škoda Octavia karavan 1.6 TDI,2024-06-08T06:47:39.125Z,2013.0,Srebrena,FALSE,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Travnik,Škoda,216718.0,Octavia,12500,Škoda Octavia 4x4,2024-04-06T07:17:15.906Z,2010.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,True
2.0,4/5,Dizel,103.0,Srebrenik,Škoda,276000.0,Octavia Scout,11900,Škoda Octavia Scout Octavia Scout Octavia Scout Octavia Scout Oct,2024-04-20T06:58:21.181Z,2008.0,Crna,True,Sva četiri,Euro 5,17.0,Manuelni,Karavan,FALSE,FALSE,FALSE
2.0,4/5,Dizel,81.0,Vareš,Škoda,305000.0,Octavia,13500,Škoda Octavia,2024-06-08T06:47:39.125Z,2012.0,Crna,True,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,True,True
1.9,4/5,Dizel,77.0,Zenica,Škoda,186650.0,Octavia,11300,Škoda Octavia 1.9 TDI,2024-04-06T07:17:15.906Z,2010.0,Siva,FALSE,Prednji,Euro 4,15.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Maglaj,Škoda,300000.0,Superb,13900,Škoda Superb,2024-04-20T06:58:21.181Z,2011.0,Crna,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Kakanj,Škoda,270000.0,Octavia,10350,"Škoda Octavia 1,6TDI (4x4) 2010g Extra Stanje- Moguca Zamjena",2024-04-06T06:27:29.344Z,2010.0,Siva,True,Sva četiri,Euro 5,15.0,Manuelni,Karavan,FALSE,True,FALSE
1.6,4/5,Dizel,77.0,Kiseljak,Škoda,297110.0,Octavia,9900,Škoda octavia 1.6 TDI 4x4 švedske table,2024-05-11T11:01:46.600Z,2010.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Kalesija,Škoda,249000.0,Octavia,12800,Škoda Octavia facelift. 2011. 1.6TDI (77kw).registrovana,2024-03-30T03:51:49.249Z,2011.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,True
1.0,4/5,Benzin,70.0,Mostar,Škoda,129800.0,Rapid,14400,Škoda Rapid 1.0tsi registrovan,2024-03-30T03:51:49.249Z,2018.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.0,4/5,Benzin,55.0,Gradačac,Škoda,130000.0,Citigo,10990,"Škoda Citigo 1,0MPI /// BEZ ZAMJENA ///061038498",2024-04-13T08:47:08.739Z,2018.0,Bijela,FALSE,Prednji,Euro 6,15.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Doboj,Škoda,264000.0,Superb,18900,Škoda Superb 1.6 77 kw dizel 2013 god 065 429 152,2024-06-08T06:47:39.125Z,2013.0,Crna,True,Prednji,Euro 5,17.0,Manuelni,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Istočno Sarajevo,Škoda,220000.0,Octavia,18300,Škoda Octavia 4X4,2024-06-08T11:41:27.506Z,2014.0,Bijela,FALSE,Sva četiri,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
2.0,4/5,Dizel,103.0,Kiseljak,Škoda,262217.0,Yeti,16600,Škoda Yeti 2.0 TDI - 2011 god. 103kw - 140 ks 4x4 Pogon- Webasto,2024-06-08T06:47:39.125Z,2011.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.6,4/5,Dizel,88.0,Doboj,Škoda,182000.0,Octavia,17200,Škoda Octavia 4x4- 2014 GOD.,2024-03-30T03:51:49.249Z,2014.0,Smeđa,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.6,4/5,Dizel,81.0,Zavidovići,Škoda,275000.0,Octavia,20000,Škoda Octavia,2024-03-23T09:15:15.650Z,2013.0,Smeđa,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,True,True
1.6,4/5,Dizel,85.0,Sarajevo - Novi Grad,Škoda,195000.0,Octavia,33000,Škoda Octavia,2024-05-11T11:01:46.600Z,2019.0,Siva,True,Prednji,Euro 6,17.0,Automatik,Limuzina,FALSE,True,True
1.6,4/5,Dizel,85.0,Bugojno,Škoda,200000.0,Karoq,31900,"Škoda Karoq 1.6 tdi 115 ks ,Registrovan,redovno servisiran",2024-06-08T11:41:27.506Z,2019.0,Plava,True,Prednji,Euro 6,17.0,Manuelni,Terenac,FALSE,True,True
2.0,4/5,Dizel,110.0,Gradačac,Škoda,202420.0,Superb,36800,"Škoda Superb Style 2,0 TDI 4x4",2024-05-11T11:01:46.600Z,2016.0,Crna,True,Sva četiri,Euro 6,16.0,Manuelni,Limuzina,FALSE,True,True
2.0,4/5,Dizel,140.0,Gornji Vakuf-Uskoplje,Škoda,62000.0,Superb,50000,Škoda Superb,2024-04-06T06:27:29.344Z,2019.0,Siva,True,Sva četiri,Euro 5,18.0,Automatik,Limuzina,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Živinice,Škoda,119000.0,Karoq,39000,Škoda Karoq 2.0 TDI 4X4 LED XENON PILOT,2024-03-23T09:15:15.650Z,2018.0,Bijela,True,Sva četiri,Euro 6,18.0,Manuelni,Terenac,FALSE,FALSE,True
1.0,4/5,Benzin,70.0,Gradačac,Škoda,1.0,Kamiq,38000,KAMIQ ESSENCE 1.0 TSI,2024-06-08T06:47:39.125Z,2024.0,Siva,True,Prednji,Euro 6,16.0,Manuelni,SUV,FALSE,FALSE,FALSE
2.0,4/5,Dizel,110.0,Gradačac,Škoda,89871.0,Karoq,46700,"Škoda Karoq Style 2,0 TDI DSG 4x4",2024-06-08T06:47:39.125Z,2018.0,Srebrena,True,Sva četiri,Euro 6,17.0,Automatik,SUV,FALSE,True,True
2.0,4/5,Dizel,110.0,Gradačac,Škoda,251880.0,Superb,33600,"Škoda Superb Style 2,0 TDI DSG",2024-03-30T03:51:49.249Z,2017.0,Siva,True,Prednji,Euro 6,16.0,Automatik,Limuzina,FALSE,True,FALSE
1.4,4/5,Benzin,110.0,Mostar,Škoda,18033.0,Octavia,44900,Škoda Octavia 1.4 TSI 150KS,2024-06-08T06:47:39.125Z,2022.0,Crna,True,Prednji,Euro 6,17.0,Automatik,Limuzina,FALSE,True,True
2.0,4/5,Dizel,85.0,Bihać,Škoda,147385.0,Octavia,39500,Škoda Octavia 2.0TDI STIYE,2024-04-06T06:27:29.344Z,2020.0,Plava,FALSE,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,88.0,Mostar,Škoda,129000.0,Superb,41500,Škoda Superb 1.6 TDI DSG modificirani model 2020,2024-03-23T09:15:15.650Z,2020.0,Crna,True,Prednji,Euro 6,17.0,Automatik,Limuzina,FALSE,True,FALSE
2.0,4/5,Dizel,140.0,Sarajevo - Novo Sarajevo,Škoda,180000.0,Karoq,42999,Škoda Karoq 2019,2024-06-08T11:41:27.506Z,2019.0,Zelena,True,Sva četiri,Euro 6,18.0,Automatik,SUV,FALSE,True,FALSE
1.2,4/5,Dizel,55.0,Banja Luka,Škoda,184000.0,Fabia,8900,Škoda Fabia 1.2 TDI 75KS 2010G,2024-06-08T11:41:27.506Z,2010.0,Bež,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.9,4/5,Dizel,77.0,Bijeljina,Škoda,356238.0,Octavia,8300,ŠKODA OCTAVIA 1.9TDI 77KW 4x4,2024-05-04T10:04:49.822Z,2007.0,Bijela,FALSE,Sva četiri,Euro 4,15.0,Manuelni,Karavan,FALSE,FALSE,True
1.9,4/5,Dizel,77.0,Banja Luka,Škoda,250000.0,Octavia,8200,"Škoda Octavia 1.9tdi,2005god.,moze zamjena 066132227",2024-03-23T09:15:15.650Z,2005.0,Bež,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,True
1.2,4/5,Benzin,44.0,Gračanica,Škoda,300000.0,Fabia,6300,Škoda Fabia 1.2 Tek Reg.,2024-03-23T09:15:15.650Z,2009.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.9,4/5,Dizel,66.0,Bijeljina,Škoda,311000.0,Octavia,6300,Škoda Octavia,2024-03-23T09:15:15.650Z,2004.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.9,4/5,Dizel,74.0,Lukavac,Škoda,420000.0,Octavia,6450,Škoda Octavia,2024-03-30T03:51:49.249Z,2006.0,Siva,True,Prednji,Euro 4,15.0,Manuelni,Karavan,FALSE,FALSE,True
1.6,4/5,Dizel,66.0,Tuzla,Škoda,268000.0,Fabia,8900,Škoda Fabia 1.6 Tdi,2024-06-08T06:47:39.125Z,2010.0,Siva,FALSE,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,FALSE,True
1.4,4/5,Dizel,59.0,Novi Travnik,Škoda,270000.0,Fabia,7500,Škoda Fabia,2024-03-23T09:15:15.650Z,2008.0,Srebrena,FALSE,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Doboj,Škoda,240000.0,Octavia,8500,"Škoda Octavia 1.6 tdi 4x4 2011g 8500 km fiksna cijena,bez zamjena",2024-06-08T06:47:39.125Z,2011.0,Siva,FALSE,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.2,4/5,Dizel,55.0,Kiseljak,Škoda,214000.0,Fabia,8200,Škoda Fabia,2024-03-30T03:51:49.249Z,2011.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.9,4/5,Dizel,66.0,Zenica,Škoda,400000.0,Octavia,5500,Škoda Octavia 1.9 TDI 66 KW 2003 god,2024-03-30T03:51:49.249Z,2003.0,Siva,FALSE,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
2.0,4/5,Dizel,103.0,Sarajevo - Novo Sarajevo,Škoda,202702.0,Octavia,8800,Škoda Octavia 2006,2024-03-23T09:15:15.650Z,2006.0,Crna,FALSE,Prednji,Euro 4,17.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Pale,Škoda,190000.0,Fabia,10000,Škoda Fabia Moze zamjena,2024-06-08T06:47:39.125Z,2011.0,Zelena,FALSE,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,FALSE,True
1.9,4/5,Dizel,66.0,Srebrenik,Škoda,186000.0,Octavia,8500,Škoda Octavia,2024-03-30T03:51:49.249Z,2008.0,Siva,FALSE,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,FALSE,True
1.4,4/5,Dizel,51.0,Zenica,Škoda,215000.0,Fabia,7800,Škoda Fabia,2024-04-06T06:27:29.344Z,2008.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,True
1.2,4/5,Plin,44.0,Sarajevo - Centar,Škoda,204000.0,Fabia,7600,Škoda Fabia 1.2 HTP 2010 god nova kupljena u BiH,2024-06-08T06:47:39.125Z,2010.0,Bijela,FALSE,Prednji,Euro 4,14.0,Manuelni,Malo auto,FALSE,FALSE,True
2.0,4/5,Dizel,103.0,Milići,Škoda,350000.0,Octavia,9700,Škoda Octavia L&K,2024-06-08T06:47:39.125Z,2007.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,True,True
1.2,4/5,Benzin,44.0,Laktaši,Škoda,170000.0,Fabia,8400,Škoda Fabia 2011 1.2 benzin HTP 44kw,2024-06-01T06:52:57.859Z,2011.0,Plava,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.9,4/5,Dizel,74.0,Kiseljak,Škoda,280000.0,Fabia,5800,Škoda Fabia 1.9 TDI,2024-05-04T10:04:49.822Z,2002.0,Plava,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,True
1.9,4/5,Dizel,81.0,Travnik,Škoda,340000.0,Octavia,5000,Škoda Octavia,2024-06-08T06:47:39.122Z,2002.0,Plava,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.9,4/5,Dizel,47.0,Lukavac,Škoda,300000.0,Fabia,6450,Škoda Fabia 1.9 SDI,2024-04-13T08:47:08.739Z,2005.0,Crna,FALSE,Prednji,Euro 3,14.0,Manuelni,Karavan,FALSE,FALSE,True
1.0,4/5,Benzin,44.0,Tuzla,Škoda,64000.0,Citigo,13000,Škoda Citigo,2024-06-08T11:41:27.506Z,2014.0,Siva,FALSE,Prednji,Euro 5,15.0,Manuelni,Malo auto,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Zvornik,Škoda,217114.0,Octavia,14750,Škoda Octavia 1.6 TDI 77 KW 2012. - Tek uvezena - FULL KOMANDE,2024-04-13T08:47:08.739Z,2012.0,Crna,True,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,66.0,Široki Brijeg,Škoda,196548.0,Fabia,10950,Škoda Fabia 1.6 tdi 2011 god Elegance,2024-04-06T07:17:15.906Z,2011.0,Siva,True,Prednji,Euro 5,15.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Kozarska Dubica,Škoda,350000.0,Octavia,10900,Škoda Octavia,2024-04-20T06:58:21.181Z,2009.0,Plava,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Vitez,Škoda,250000.0,Octavia,14000,Skoda Octavia 4x4 1.6 TDI moze zamjena za Mercedes c220 2010,2024-04-20T06:58:21.181Z,2010.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,True
2.0,4/5,Dizel,103.0,Cazin,Škoda,280000.0,Octavia,10400,Škoda Octavia,2024-04-20T06:58:21.181Z,2011.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Sarajevo - Novi Grad,Škoda,213000.0,Octavia,11300,Škoda Octavia 2010 registrovana,2024-06-08T11:41:27.506Z,2010.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Ilidža,Škoda,175000.0,Octavia,10999,"ŠKODA OCTAVIA 4x4 1.6 TDI, 2011 GODINA, REGISTROVANA",2024-03-23T09:15:15.650Z,2011.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Banovići,Škoda,282456.0,Octavia,13400,Škoda Octavia automatik dsg,2024-04-20T06:58:21.181Z,2010.0,Siva,True,Prednji,Euro 5,16.0,Automatik,Limuzina,FALSE,FALSE,FALSE
